Name,Area,Lon,Lat,PET_FAO_R2,PET_FAO_p_value,PET_FAO_par_P,PET_FAO_par_Ep,PET_FAO_par_CO2,PET_FAO_CO2_contribution,PET_FAO_P_contribution,PET_FAO_Ep_contribution,PET_FAO_Q_change,PET_FAO_obs,PET_FAO_YANG_R2,PET_FAO_YANG_p_value,PET_FAO_YANG_par_P,PET_FAO_YANG_par_Ep,PET_FAO_YANG_par_CO2,PET_FAO_YANG_CO2_contribution,PET_FAO_YANG_P_contribution,PET_FAO_YANG_Ep_contribution,PET_FAO_YANG_Q_change,PET_FAO_YANG_obs,PET_PT_R2,PET_PT_p_value,PET_PT_par_P,PET_PT_par_Ep,PET_PT_par_CO2,PET_PT_CO2_contribution,PET_PT_P_contribution,PET_PT_Ep_contribution,PET_PT_Q_change,PET_PT_obs,PET_HargreavesSamani_R2,PET_HargreavesSamani_p_value,PET_HargreavesSamani_par_P,PET_HargreavesSamani_par_Ep,PET_HargreavesSamani_par_CO2,PET_HargreavesSamani_CO2_contribution,PET_HargreavesSamani_P_contribution,PET_HargreavesSamani_Ep_contribution,PET_HargreavesSamani_Q_change,PET_HargreavesSamani_obs
71300000,1981.574,-49.84,-27.7022,0.833399565,3.61E-12,0.916999326,-0.082828472,0.206324586,0.147757622,0.656701376,-0.059316915,-0.716141613,942.7685697,0.833359299,3.62E-12,0.917539572,-0.082244738,0.206483587,0.147871489,0.657088268,-0.058898879,-0.716141613,942.7685697,0.832287247,3.99E-12,0.931864096,-0.065140287,0.215680319,0.154457652,0.667346657,-0.04664967,-0.716141613,942.7685697,0.830276161,4.80E-12,0.977450623,-0.009794943,0.241935589,0.173260143,0.699993066,-0.007014566,-0.716141613,942.7685697
71350001,3314.156,-50.1128,-27.5078,0.849554827,3.10E-11,0.932531241,-0.10509838,0.208573693,1.310677216,5.860026907,-0.660438284,6.284000632,879.9740508,0.849544929,3.10E-11,0.932823024,-0.104921668,0.208496301,1.310190889,5.861860471,-0.659327828,6.284000632,879.9740508,0.849690622,3.06E-11,0.936169054,-0.103573093,0.21095506,1.325641732,5.882886928,-0.650853383,6.284000632,879.9740508,0.843955772,5.06E-11,1.001598401,-0.02517927,0.248915928,1.56418785,6.294044983,-0.158226548,6.284000632,879.9740508
72810000,1996.005,-51.2581,-27.0881,0.844625446,1.92E-11,0.905202847,-0.041095373,0.08607171,0.804095401,8.456546788,-0.383919416,9.342156638,863.3516867,0.844555858,1.93E-11,0.906269827,-0.039502133,0.085948168,0.802941247,8.466514677,-0.369035115,9.342156638,863.3516867,0.849942459,1.18E-11,0.87674675,-0.096855936,0.086266326,0.80591353,8.190705467,-0.904843322,9.342156638,863.3516867,0.844005205,2.02E-11,0.939749193,0.019182464,0.0857785,0.801356181,8.779284163,0.179205584,9.342156638,863.3516867
73780000,647.7493,-52.9014,-26.7369,0.77959351,1.28E-10,0.897562749,0.013806937,0.033855235,0.149335613,3.959153829,0.060902468,4.41100506,1037.380163,0.779572393,1.28E-10,0.896117282,0.011900929,0.033649443,0.148427865,3.952777865,0.05249506,4.41100506,1037.380163,0.787403998,7.19E-11,0.781551825,-0.137069289,0.020496948,0.090412143,3.447429055,-0.604613327,4.41100506,1037.380163,0.79067474,5.62E-11,0.818287505,-0.125776546,0.016193768,0.071430794,3.609470325,-0.554800981,4.41100506,1037.380163
74460000,480.277,-53.7303,-27.8247,0.841416442,1.11E-13,0.781196191,-0.203794911,0.024879581,0.098970088,-3.107570623,-0.810688896,3.977964383,1055.479383,0.841428374,1.11E-13,0.78069234,-0.204098435,0.024443049,0.09723358,-3.105566322,-0.811896305,3.977964383,1055.479383,0.82657016,5.05E-13,0.831858869,-0.129388505,0.035015992,0.139292367,-3.309104953,-0.514702865,3.977964383,1055.479383,0.820447397,9.08E-13,0.858341669,-0.083981096,0.016957707,0.067457155,-3.414452586,-0.33407381,3.977964383,1055.479383
74750000,344.9188,-54.5561,-27.845,0.769833934,1.23E-10,0.812210755,-0.122231314,0.205028457,0.636082186,2.519810185,-0.379211564,3.102409281,935.8582386,0.770040107,1.22E-10,0.811116609,-0.123770485,0.204664801,0.634953977,2.516415695,-0.383986703,3.102409281,935.8582386,0.773606844,9.42E-11,0.801006529,-0.144425935,0.216033727,0.670225039,2.485050088,-0.44806836,3.102409281,935.8582386,0.764927247,1.74E-10,0.85905814,-0.068926506,0.209784374,0.650836988,2.665149946,-0.213838231,3.102409281,935.8582386
74880000,810.7059,-54.7558,-28.0631,0.838731845,2.18E-12,0.811339186,-0.189977561,0.093297162,0.619880107,-5.390657244,-1.262238939,-6.644147526,989.9386369,0.838828786,2.16E-12,0.810873102,-0.190516516,0.092792876,0.616529554,-5.387560512,-1.265819842,-6.644147526,989.9386369,0.832120613,4.06E-12,0.827932868,-0.160880504,0.106339969,0.706538443,-5.500908117,-1.068913801,-6.644147526,989.9386369,0.827210803,6.32E-12,0.88614814,-0.108058404,0.110455381,0.733881845,-5.887698974,-0.717955975,-6.644147526,989.9386369
75200000,808.2337,-53.9731,-28.4544,0.86337286,1.20E-12,0.70960438,-0.302669696,0.073604056,0.056048608,0.540355245,-0.230479352,0.761488035,967.4801087,0.863672613,1.16E-12,0.708634586,-0.303752845,0.07274202,0.055392178,0.539616759,-0.231304157,0.761488035,967.4801087,0.882316519,1.39E-13,0.67649767,-0.352237136,0.063032863,0.047998771,0.515144882,-0.268224365,0.761488035,967.4801087,0.851607148,3.96E-12,0.761415557,-0.251119163,0.07411795,0.056439932,0.579808837,-0.191224238,0.761488035,967.4801087
75205000,965.6801,-54.0314,-28.3847,0.863724235,4.34E-13,0.79280458,-0.19540758,0.131026413,0.516272361,-3.123821238,-0.769948059,3.940215931,913.0489796,0.863959433,4.23E-13,0.792030001,-0.196496195,0.130572377,0.514483359,-3.120769226,-0.774237437,3.940215931,913.0489796,0.864377749,4.04E-13,0.769080488,-0.215617442,0.101022458,0.398050298,-3.03034319,-0.84957928,3.940215931,913.0489796,0.860729205,6.01E-13,0.821591542,-0.17083018,0.147730357,0.582089504,-3.237248081,-0.673107797,3.940215931,913.0489796
75295000,2166.21,-54.3308,-28.3897,0.861445669,1.13E-14,0.833195309,-0.16549569,-0.005937789,-0.019853187,-2.78581487,-0.553340074,-3.343531632,1053.092058,0.861527388,1.12E-14,0.832784871,-0.165908781,-0.006298393,-0.021058878,-2.784442558,-0.554721258,-3.343531632,1053.092058,0.857012939,1.93E-14,0.80681013,-0.169461364,0.006117971,0.020455631,-2.69759519,-0.56659943,-3.343531632,1053.092058,0.856445758,2.06E-14,0.863213845,-0.135026938,-0.014835817,-0.049604024,-2.886182797,-0.451466838,-3.343531632,1053.092058
81585000,88.6104,-47.1658,-24.2719,0.79457738,9.28E-10,0.558886161,-0.320463131,0.229268774,0.084633857,-0.206311094,-0.118297972,0.369146901,1261.520263,0.794381898,9.41E-10,0.559610008,-0.320127038,0.228108109,0.084205401,-0.2065783,-0.118173904,0.369146901,1261.520263,0.790826356,1.19E-09,0.582495574,-0.303092099,0.235250816,0.08684211,-0.215026436,-0.111885509,0.369146901,1261.520263,0.728020184,4.54E-08,0.707980305,-0.126187,0.207940483,0.076760585,-0.261348735,-0.04658154,0.369146901,1261.520263
82320000,187.4833,-49.2925,-26.4239,0.785304941,3.80E-10,0.800221919,-0.165832855,0.007570633,0.02327567,-2.460256778,-0.509847827,-3.074468118,1209.478937,0.785110449,3.85E-10,0.800539455,-0.165142381,0.007335269,0.022552049,-2.461233032,-0.507724985,-3.074468118,1209.478937,0.779205195,5.76E-10,0.815455608,-0.138322759,0.012938772,0.039779841,-2.507092268,-0.425268912,-3.074468118,1209.478937,0.779466387,5.66E-10,0.849826493,-0.132320834,-0.002417957,-0.007433933,-2.612764458,-0.406816186,-3.074468118,1209.478937
83105000,435.2926,-49.3631,-27.6839,0.804072747,9.74E-11,0.875980604,-0.055219322,0.069271384,0.233934539,2.958250674,-0.186479697,3.377073261,706.9760517,0.804099196,9.72E-11,0.875789355,-0.055571342,0.06901585,0.233071582,2.957604812,-0.187668494,3.377073261,706.9760517,0.808578701,6.89E-11,0.84906046,-0.099833878,0.063045413,0.212908979,2.867339377,-0.337146321,3.377073261,706.9760517,0.802101542,1.13E-10,0.909821439,0.000775659,0.077579608,0.261992018,3.072533653,0.002619457,3.377073261,706.9760517
83345000,1451.856,-49.8311,-26.6983,0.528036754,6.15E-05,0.609476216,-0.148709579,-0.096162123,-0.625853183,-3.966661884,-0.967848465,6.508312845,791.6195596,0.528120804,6.14E-05,0.609591783,-0.14896314,-0.096560795,-0.628447861,-3.967414034,-0.969498719,6.508312845,791.6195596,0.543225919,3.88E-05,0.591352723,-0.204667999,-0.113193269,-0.736697209,-3.848708523,-1.33204337,6.508312845,791.6195596,0.527104214,6.33E-05,0.766501959,0.123907192,-0.039274391,-0.255610022,-4.988634549,0.806426772,6.508312845,791.6195596
84551000,387.0584,-49.195,-28.2094,0.739881608,6.58E-09,0.756566552,-0.124645868,-0.06941442,-0.163477942,1.781790343,-0.293553559,-2.355100605,1114.853503,0.739907465,6.57E-09,0.756554697,-0.124732191,-0.069805926,-0.164399979,1.781762425,-0.293756858,-2.355100605,1114.853503,0.743157738,5.45E-09,0.740368933,-0.147419025,-0.071290924,-0.167897298,1.743643323,-0.347186634,-2.355100605,1114.853503,0.731369389,1.06E-08,0.839674432,-0.00631519,-0.062815907,-0.147937781,1.977517762,-0.014872907,-2.355100605,1114.853503
84598002,622.4109,-48.9717,-28.1656,0.821674046,1.30E-10,0.835539953,-0.075882098,-0.051453975,-0.082775787,-1.344161992,-0.122074153,1.608734551,931.5266677,0.821617926,1.31E-10,0.836282128,-0.074960176,-0.051624162,-0.083049574,-1.345355955,-0.120591025,1.608734551,931.5266677,0.82258275,1.21E-10,0.826576593,-0.087535257,-0.054811894,-0.088177788,-1.329742325,-0.140820992,1.608734551,931.5266677,0.824868867,1.01E-10,0.866089666,-0.081513247,-0.060547461,-0.097404793,-1.39330837,-0.131133177,1.608734551,931.5266677
84600000,773.1896,-49.0147,-28.2606,0.785949207,1.64E-09,0.941798457,0.067509142,0.084979581,0.271349863,3.007273984,0.215564685,-3.193118402,981.5226356,0.786052874,1.63E-09,0.942834526,0.069017294,0.085264183,0.272258633,3.010582276,0.220380392,-3.193118402,981.5226356,0.786705484,1.56E-09,0.948068272,0.077223109,0.087105828,0.278139222,3.027294247,0.246582531,-3.193118402,981.5226356,0.785252921,1.72E-09,0.90253286,0.039082506,0.090372116,0.288568866,2.881894285,0.124795071,-3.193118402,981.5226356
85610000,62.258,-53.7139,-30.4356,0.67369782,1.10E-07,0.676328369,-0.22231673,0.092023066,0.327246842,2.405117906,-0.790589265,-3.556139319,762.9938826,0.674149504,1.07E-07,0.675496568,-0.223792443,0.091125443,0.324054771,2.402159905,-0.795837105,-3.556139319,762.9938826,0.657863161,2.26E-07,0.707200038,-0.161858463,0.099256387,0.352969541,2.51490186,-0.575591245,-3.556139319,762.9938826,0.658542257,2.19E-07,0.769683067,-0.131759295,0.108010616,0.384100798,2.737100216,-0.468554408,-3.556139319,762.9938826
86160000,1115.214,-50.4561,-28.8681,0.857295775,1.27E-13,0.630151501,-0.390595262,-0.019965386,-0.004759113,0.150208073,-0.093105486,-0.23836819,815.0945171,0.857618039,1.23E-13,0.630325287,-0.390856652,-0.021358312,-0.005091142,0.150249498,-0.093167793,-0.23836819,815.0945171,0.823082599,3.88E-12,0.592229747,-0.372390651,-0.006668125,-0.001589469,0.141168733,-0.088766086,-0.23836819,815.0945171,0.825196703,3.21E-12,0.77753055,-0.267634297,-0.019927232,-0.004750018,0.18533855,-0.063795503,-0.23836819,815.0945171
87317060,1759.404,-50.085,-29.7708,0.535121245,0.000103561,0.201451197,-0.585754642,0.040065698,0.111107657,0.55865171,-1.6243777,-2.773136707,836.3911176,0.534551572,0.000105238,0.203920137,-0.583934484,0.036373359,0.100868296,0.565498417,-1.619330153,-2.773136707,836.3911176,0.504061823,0.000241536,0.238448136,-0.532872626,0.075020765,0.208042837,0.66124928,-1.47772864,-2.773136707,836.3911176,0.376048403,0.004727308,0.56669805,-0.183499055,0.105975739,0.293885212,1.571531164,-0.508867965,-2.773136707,836.3911176
4313001,675.34804,-70.4344,-30.1222,0.269726591,0.029933508,0.499344496,-0.057723409,0.183836962,0.498597993,-1.354309607,-0.156555981,-2.712174896,129.4469832,0.269889315,0.029847474,0.498263117,-0.05967135,0.183589551,0.497926971,-1.351376718,-0.161839138,-2.712174896,129.4469832,0.296406898,0.018467682,0.61573976,0.193046991,0.16363659,0.443811051,-1.66999392,0.523577203,-2.712174896,129.4469832,0.281400563,0.024298331,0.586947953,0.133464241,0.165839341,0.449785298,-1.591905504,0.361978363,-2.712174896,129.4469832
8009,272.2,-3.7,57.3,0.810200227,6.07E-11,0.894465739,-0.155340567,0.000994852,0.000429824,-0.386452878,-0.06711471,0.432048833,732.3837697,0.809836553,6.24E-11,0.894280376,-0.154112843,0.000642247,0.000277482,-0.386372793,-0.066584274,0.432048833,732.3837697,0.802638254,1.09E-10,0.888607967,-0.127542443,-0.006969274,-0.003011067,-0.383922035,-0.055104564,0.432048833,732.3837697,0.802257615,1.12E-10,0.897975935,-0.126771362,-0.004672793,-0.002018875,-0.387969454,-0.054771419,0.432048833,732.3837697
12001,1380.06,-2.6,57.05,0.924111669,6.88E-17,0.937902501,-0.114401995,0.028527625,0.04054082,-1.332860225,-0.162577527,1.421107443,900.3452167,0.924079994,6.93E-17,0.938072796,-0.114205821,0.028346387,0.040283261,-1.333102233,-0.162298742,1.421107443,900.3452167,0.917904822,2.23E-16,0.948792928,-0.079734437,0.020143343,0.028625855,-1.348336692,-0.113311203,1.421107443,900.3452167,0.932352454,1.23E-17,0.980354707,-0.146564876,0.033231675,0.04722578,-1.393189371,-0.208284436,1.421107443,900.3452167
12006,145.91,-3.07,57.06,0.871002762,1.91E-13,0.824504155,-0.325827645,0.082991414,0.023693957,-0.23539502,-0.093023431,0.285498889,831.8813128,0.870887271,1.94E-13,0.824787896,-0.325547241,0.082638789,0.023593282,-0.235476028,-0.092943376,0.285498889,831.8813128,0.852946545,1.35E-12,0.845297068,-0.291320836,0.067790051,0.019353984,-0.241331373,-0.083171775,0.285498889,831.8813128,0.86906678,2.39E-13,0.916404175,-0.317967255,0.084330677,0.024076314,-0.261632374,-0.090779298,0.285498889,831.8813128
12007,292,-3.49,56.99,0.869277668,1.73E-12,0.929497649,-0.016301372,-0.008495061,-0.004956193,0.542288051,-0.009510556,0.583420573,1323.616654,0.869281276,1.73E-12,0.929511348,-0.016407779,-0.008510068,-0.004964949,0.542296043,-0.009572636,0.583420573,1323.616654,0.869228616,1.74E-12,0.931725971,0.014486658,-0.012266812,-0.007156711,0.5435881,0.008451814,0.583420573,1323.616654,0.870355259,1.54E-12,0.940184925,-0.03787575,-0.005807268,-0.003388079,0.548523227,-0.022097492,0.583420573,1323.616654
20002,25.51,-2.82,56.02,0.847810845,1.44E-11,0.633875938,-0.359109095,-0.106367191,-0.322188765,1.920025374,-1.087750037,3.029023912,204.5268522,0.847645555,1.46E-11,0.632128909,-0.359697851,-0.107090856,-0.324380763,1.91473358,-1.08953339,3.029023912,204.5268522,0.795176614,8.91E-10,0.685914335,-0.239073015,-0.119861175,-0.363062364,2.077650923,-0.72415788,3.029023912,204.5268522,0.810557295,3.02E-10,0.704291006,-0.275977477,-0.057786793,-0.175037577,2.133314298,-0.835942378,3.029023912,204.5268522
21012,324.42,-2.76,55.43,0.527589567,4.35E-05,0.698975098,-0.098997813,0.053816125,0.08685427,1.128081431,-0.159773352,1.613907897,908.1193964,0.527246799,4.40E-05,0.699317801,-0.097065661,0.053315179,0.086045789,1.128634521,-0.156655036,1.613907897,908.1193964,0.564303544,1.33E-05,0.692333655,-0.217011844,0.05779162,0.093270352,1.117362754,-0.35023713,1.613907897,908.1193964,0.552199165,1.99E-05,0.720897929,-0.184125004,0.061115004,0.098633988,1.16346286,-0.297160797,1.613907897,908.1193964
26003,59.59,-0.33,53.98,0.217172448,0.065245996,0.086240989,-0.395621111,0.220923557,0.836104235,0.326386453,-1.497262178,3.784586151,346.532774,0.218919119,0.063362648,0.086028998,-0.39781712,0.220066374,0.832860153,0.325584155,-1.505573161,3.784586151,346.532774,0.235543684,0.047726026,0.081082087,-0.418241953,0.184667683,0.698890755,0.306862145,-1.582872702,3.784586151,346.532774,0.326919095,0.008605723,0.149504195,-0.505968896,0.122559739,0.463837892,0.565811507,-1.914882877,3.784586151,346.532774
26005,248.13,-0.26,54.09,0.068703808,0.552108069,-0.301227939,-0.098882831,-0.006023667,-0.004351784,-0.217621424,-0.071437671,0.722447673,30.50409206,0.069181745,0.549051157,-0.302401223,-0.101944844,-0.005732879,-0.004141705,-0.21846906,-0.073649815,0.722447673,30.50409206,0.080182089,0.481701502,-0.322321049,-0.153217063,-0.016030877,-0.01158147,-0.232860092,-0.110691311,0.722447673,30.50409206,0.167318242,0.144813847,-0.367807011,-0.345217129,-0.016005363,-0.011563037,-0.26572132,-0.249401311,0.722447673,30.50409206
27077,57.59,-1.77,53.83,0.890851249,4.16E-13,0.938420447,-0.031032804,0.072220995,0.181391155,2.356948538,-0.07794238,-2.511612514,327.547995,0.890852316,4.16E-13,0.938416052,-0.031046963,0.072188898,0.181310539,2.356937499,-0.077977942,-2.511612514,327.547995,0.891219382,3.98E-13,0.934521751,-0.037795489,0.070827898,0.177892235,2.347156526,-0.094927623,-2.511612514,327.547995,0.897328252,1.83E-13,0.927915811,-0.088700046,0.076160515,0.191285702,2.330564963,-0.222780146,-2.511612514,327.547995
29002,80.43,0.12,53.29,0.275958528,0.031025833,0.341895961,-0.202680737,0.277166828,0.321559009,0.396655426,-0.235142918,-1.160164118,239.6064636,0.276605014,0.030682604,0.341676977,-0.204339399,0.276809582,0.321144544,0.396401369,-0.237067238,-1.160164118,239.6064636,0.317570221,0.014769927,0.335566175,-0.289436608,0.270311468,0.313605665,0.389311836,-0.335793967,-1.160164118,239.6064636,0.29536328,0.02209591,0.424911128,-0.222390287,0.274992287,0.319036184,0.492966644,-0.258009231,-1.160164118,239.6064636
30004,60.09,0.1,53.19,0.77306172,8.67E-10,0.65228753,-0.342569661,0.063205786,0.006424081,0.066296902,-0.034817939,-0.101637544,265.0947767,0.773021084,8.69E-10,0.653892967,-0.341593302,0.063015162,0.006404706,0.066460075,-0.034718704,-0.101637544,265.0947767,0.752679587,3.11E-09,0.720107923,-0.273206437,0.036269677,0.003686361,0.07319,-0.027768031,-0.101637544,265.0947767,0.764291248,1.52E-09,0.805365146,-0.271411573,0.063851474,0.006489707,0.081855335,-0.027585606,-0.101637544,265.0947767
30015,41.27,-0.63,52.86,0.400802574,0.00173778,0.502707626,-0.192656756,0.061717906,0.068065094,0.55440704,-0.212469945,-1.102841912,213.594026,0.40077347,0.00173895,0.503199286,-0.192308137,0.061401408,0.067716047,0.554949263,-0.212085473,-1.102841912,213.594026,0.408860244,0.001440294,0.542122789,-0.196463446,0.055397453,0.061094633,0.597875733,-0.216668122,-1.102841912,213.594026,0.395467078,0.001964832,0.561138147,-0.157095842,0.086969652,0.095913777,0.618846667,-0.173251879,-1.102841912,213.594026
36009,25.56,0.79,52.14,0.681722014,2.28E-07,0.832428462,-0.054632502,0.137092579,0.055074678,-0.334414381,-0.021947705,0.401733478,168.1444302,0.681733253,2.28E-07,0.83251296,-0.054699358,0.137036283,0.055052063,-0.334448327,-0.021974563,0.401733478,168.1444302,0.681174338,2.34E-07,0.84111377,-0.046275214,0.134034932,0.053846319,-0.33790356,-0.018590303,0.401733478,168.1444302,0.682060999,2.25E-07,0.854047984,-0.053100433,0.137963248,0.055424456,-0.343099667,-0.021332222,0.401733478,168.1444302
36010,27.58,0.46,52.05,0.665865949,4.57E-07,0.830359254,0.082001117,-0.070277823,-0.014016833,0.16561422,0.016355031,-0.199448876,161.5308062,0.666045434,4.53E-07,0.830834544,0.083325642,-0.070287826,-0.014018828,0.165709016,0.016619206,-0.199448876,161.5308062,0.666383414,4.47E-07,0.820990565,0.080457494,-0.065574112,-0.013078683,0.163745645,0.016047157,-0.199448876,161.5308062,0.662299077,5.31E-07,0.794804398,0.03912637,-0.07273924,-0.01450776,0.158522844,0.007803711,-0.199448876,161.5308062
37011,72.78,0.37,51.88,0.644094765,1.85E-06,0.769725289,-0.04664325,-0.034431596,-0.006430913,0.143764372,-0.008711728,0.186773612,157.7622836,0.644006482,1.86E-06,0.770399873,-0.045388411,-0.034309281,-0.006408068,0.143890367,-0.008477357,0.186773612,157.7622836,0.649435767,1.50E-06,0.760603569,-0.089435056,-0.043729143,-0.00816745,0.142060676,-0.016704108,0.186773612,157.7622836,0.643048114,1.93E-06,0.789525757,-0.02604392,-0.030716864,-0.0057371,0.147462577,-0.004864317,0.186773612,157.7622836
38007,20.76,0.07,51.77,0.707051746,3.83E-08,0.837407167,-0.023913565,0.021407857,0.039881193,-1.560025242,-0.044549135,-1.862923204,271.8985379,0.707007179,3.84E-08,0.837789672,-0.022842089,0.021441891,0.039944595,-1.56073782,-0.042553058,-1.862923204,271.8985379,0.706706069,3.90E-08,0.841902324,-0.013398824,0.021195897,0.039486329,-1.568399374,-0.024960981,-1.862923204,271.8985379,0.710649959,3.19E-08,0.845008311,-0.064161985,0.024403793,0.045462392,-1.574185591,-0.11952885,-1.862923204,271.8985379
43006,215.63,-1.86,51.08,0.53727811,3.22E-05,0.754276874,0.105830829,-0.045347624,-0.010481919,0.17434804,0.024462367,0.231145944,426.4772456,0.537260448,3.22E-05,0.75416611,0.105677886,-0.045137856,-0.010433432,0.174322438,0.024427015,0.231145944,426.4772456,0.53093349,3.92E-05,0.739944319,0.062231695,-0.035339888,-0.008168672,0.171035128,0.014384604,0.231145944,426.4772456,0.528660564,4.21E-05,0.719923429,-0.035341306,-0.030175504,-0.006974945,0.166407381,-0.008169,0.231145944,426.4772456
43017,84.63,-1.81,51.3,0.474142499,0.000207233,0.720863675,0.110722151,0.134347653,0.071971581,0.386174952,0.059315128,0.535711487,264.6543862,0.473924966,0.000208481,0.720230732,0.109450664,0.134652423,0.07213485,0.385835876,0.058633978,0.535711487,264.6543862,0.463832015,0.000274635,0.682513507,0.007401841,0.14614361,0.07829081,0.365630326,0.003965251,0.535711487,264.6543862,0.463795725,0.000274905,0.679830196,-0.003635465,0.146708413,0.078593382,0.364192845,-0.00194756,0.535711487,264.6543862
50007,72.23,-3.89,50.85,0.859522711,4.71E-12,0.914277973,-0.088767407,0.119160982,0.076641505,0.588041813,-0.057093082,0.643176179,832.2122941,0.859672264,4.64E-12,0.914149795,-0.089671727,0.119255638,0.076702385,0.587959372,-0.057674718,0.643176179,832.2122941,0.867468836,2.09E-12,0.893089279,-0.133215878,0.122649579,0.078885288,0.574413749,-0.085681279,0.643176179,832.2122941,0.885532968,2.72E-13,0.931029474,-0.184138585,0.134010089,0.086192097,0.598815979,-0.118433552,0.643176179,832.2122941
